Region,State,District,Location,Plant name ,Owner,Sector,Status,Unit,Capacity (MW),Commissioning year,Boiler,Coal Source,Import country,Port,Type plant,Coal Type,Latitude,Longitude,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Southern,Andhra Pradesh,Visakhapatnam,Pudimadaka,Pudimadaka Ultra Mega Power Project,National Thermal Power Corporation (NTPC),Central,Pre-Permit Development,3,800.0,2023.0,Super-Critical,other,Indonesia,none,Coastal,Blended,17.4927,83.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
Southern,Andhra Pradesh,Visakhapatnam,Pudimadaka,Pudimadaka Ultra Mega Power Project,National Thermal Power Corporation (NTPC),Central,Pre-Permit Development,4,800.0,2024.0,Super-Critical,other,Indonesia,none,Coastal,Blended,17.4927,83.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0
Southern,Andhra Pradesh,Visakhapatnam,Pudimadaka,Pudimadaka Ultra Mega Power Project,National Thermal Power Corporation (NTPC),Central,Pre-Permit Development,5,800.0,2025.0,Super-Critical,other,Indonesia,none,Coastal,Blended,17.4927,83.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
Southern,Andhra Pradesh,Visakhapatnam,Simhadri,Simhadri Power Station Phase I,National Thermal Power Corporation (NTPC),Central,Operating,1,500.0,2002.0,Sub-Critical,other,"Indonesia, South Africa",Vishakapatnam,Non-Coastal,Blended,17.591,83.09166,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Southern,Andhra Pradesh,Visakhapatnam,Simhadri,Simhadri Power Station Phase I,National Thermal Power Corporation (NTPC),Central,Operating,2,500.0,2002.0,Sub-Critical,other,"Indonesia, South Africa",Vishakapatnam,Non-Coastal,Blended,17.591,83.09166,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Southern,Andhra Pradesh,Visakhapatnam,Simhadri,Simhadri Power Station Phase II,National Thermal Power Corporation (NTPC),Central,Operating,3,500.0,2011.0,Sub-Critical,other,"Indonesia, South Africa",Vishakapatnam,Non-Coastal,Blended,17.591,83.09166,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Southern,Andhra Pradesh,Visakhapatnam,Simhadri,Simhadri Power Station Phase II,National Thermal Power Corporation (NTPC),Central,Operating,4,500.0,2012.0,Sub-Critical,other,"Indonesia, South Africa",Vishakapatnam,Non-Coastal,Blended,17.591,83.09166,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Southern,Andhra Pradesh,Visakhapatnam,Simhadri,Simhadri Power Station Phase III,National Thermal Power Corporation (NTPC),Central,Planned,5,600.0,2023.0,Super-Critical,other,"Indonesia, South Africa",Vishakapatnam,Non-Coastal,Blended,17.591,83.09166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0
Southern,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Vishakapatnam (Essar Steel),Essar Energy,Private,Operating,1,30.0,0.0,Sub-Critical,other,India,Vishakapatnam,Coastal,Blended,17.72,83.27,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Southern,Andhra Pradesh,Visakhapatnam,Pavalavasa,Vizag (HNPCL),Hinduja Group,Private,Operating,1,520.0,2014.0,Super-Critical,other,Indonesia,Vishakapatnam,Coastal,Blended,17.5636,83.1388,0.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0
Southern,Andhra Pradesh,Visakhapatnam,Pavalavasa,Vizag (HNPCL),Hinduja Group,Private,Operating,2,520.0,2015.0,Super-Critical,other,Indonesia,Vishakapatnam,Coastal,Blended,17.5636,83.1388,0.0,0.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0
Southern,Andhra Pradesh,Vizianagaram,Sreerampuram,Sreerampuram (Steel Exchange India Limited),Simhadri Power Limited,Private,Operating,1,60.0,2013.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,17.963659,83.157004,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Northeastern,Assam,Kokrajhar,Salakati,Bongaigaon power station Stage I,National Thermal Power Corporation (NTPC),Central,Operating,1,250.0,2015.0,Sub-Critical,"Margherita, Assam (North-Eastern Coalfields Limited (NECL)); Raniganj, West Bengal (Eastern Coal Fields Limited (ECL))",India,none,Non-Coastal,Domestic,26.4443702,90.3672051,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Northeastern,Assam,Kokrajhar,Salakati,Bongaigaon power station Stage I,National Thermal Power Corporation (NTPC),Central,Construction,2,250.0,2016.0,Sub-Critical,"Margherita, Assam (North-Eastern Coalfields Limited (NECL)); Raniganj, West Bengal (Eastern Coal Fields Limited (ECL))",India,none,Non-Coastal,Domestic,26.4443702,90.3672051,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Northeastern,Assam,Kokrajhar,Salakati,Bongaigaon power station Stage I,National Thermal Power Corporation (NTPC),Central,Construction,3,250.0,2016.0,Sub-Critical,"Margherita, Assam (North-Eastern Coalfields Limited (NECL)); Raniganj, West Bengal (Eastern Coal Fields Limited (ECL))",India,none,Non-Coastal,Domestic,26.4443702,90.3672051,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Northeastern,Assam,Kokrajhar,Salakati,Bongaigaon power station Stage II,National Thermal Power Corporation (NTPC),Central,Cancelled,1,250.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,26.4443702,90.3672051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeastern,Assam,Tinsukia,Alubari Gaon No 2,Borgolai power station,Assam Power Generation Corp Limited (APGCL),State,Cancelled,1,250.0,0.0,Sub-Critical,other,India,none,Non-Coastal,other,27.297303,95.688213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeastern,Assam,Tinsukia,Ahukhat Gaon,Margherita power station,North Eastern Electric Power Corporation Limited (NEEPCO); Assam Power Generation Corporation Limited (APGCL),Central/State,Pre-Permit Development,1,500.0,0.0,Sub-Critical,"Margherita, Assam (North-Eastern Coalfields Limited (NECL))",India,none,Non-Coastal,other,27.509474,95.369842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeastern,Assam,Tinsukia,Ahukhat Gaon,Margherita power station,North Eastern Electric Power Corporation Limited (NEEPCO); Assam Power Generation Corporation Limited (APGCL),Central/State,Pre-Permit Development,2,500.0,0.0,Sub-Critical,"Margherita, Assam (North-Eastern Coalfields Limited (NECL))",India,none,Non-Coastal,other,27.509474,95.369842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern,Bihar,Aurangabad,Barem Harcharanpur,Nabinagar (Majhiyan) Super Thermal Power Project,National Thermal Power Corporation (NTPC); Ministry of Railways,Central,Construction,1,250.0,2018.0,Super-Critical,North Karanpura Coal Fields (Central Coal Fields Limited (CCL)),India,none,Non-Coastal,Domestic,24.8285458,84.270227,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,Bihar,Aurangabad,Barem Harcharanpur,Nabinagar (Majhiyan) Super Thermal Power Project,National Thermal Power Corporation (NTPC); Ministry of Railways,Central,Construction,2,250.0,2019.0,Super-Critical,North Karanpura Coal Fields (Central Coal Fields Limited (CCL)),India,none,Non-Coastal,Domestic,24.8285458,84.270227,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,Bihar,Aurangabad,Barem Harcharanpur,Nabinagar (Majhiyan) Super Thermal Power Project,National Thermal Power Corporation (NTPC); Ministry of Railways,Central,Construction,3,250.0,2019.0,Super-Critical,North Karanpura Coal Fields (Central Coal Fields Limited (CCL)),India,none,Non-Coastal,Domestic,24.8285458,84.270227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,Bihar,Aurangabad,Barem Harcharanpur,Nabinagar (Majhiyan) Super Thermal Power Project,National Thermal Power Corporation (NTPC); Ministry of Railways,Central,Construction,4,250.0,2019.0,Super-Critical,North Karanpura Coal Fields (Central Coal Fields Limited (CCL)),India,none,Non-Coastal,Domestic,24.8285458,84.270227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,Bihar,Aurangabad,Barem Harcharanpur,Nabinagar Super Thermal Power Project,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central,Construction,1,660.0,2017.0,Super-Critical,North Karanpura Coal Fields (Central Coal Fields Limited (CCL)),India,none,Non-Coastal,Domestic,24.7666,84.15,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Aurangabad,Barem Harcharanpur,Nabinagar Super Thermal Power Project,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central,Construction,2,660.0,2018.0,Super-Critical,North Karanpura Coal Fields (Central Coal Fields Limited (CCL)),India,none,Non-Coastal,Domestic,24.7666,84.15,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Aurangabad,Barem Harcharanpur,Nabinagar Super Thermal Power Project,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central,Construction,3,660.0,2019.0,Super-Critical,North Karanpura Coal Fields (Central Coal Fields Limited (CCL)),India,none,Non-Coastal,Domestic,24.7666,84.15,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Banka,Siriya,Banka Thermal Power Plant,JAS Infrastructure & Power Limited,Private,Construction,1,660.0,2019.0,Super-Critical,"Mahuagarhi Coal Block, Rajmahal coal fields, Jharkand",India,none,Non-Coastal,Domestic,24.714,86.9583,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Banka,Siriya,Banka Thermal Power Plant,JAS Infrastructure & Power Limited,Private,Construction,2,660.0,2020.0,Super-Critical,"Mahuagarhi Coal Block, Rajmahal coal fields, Jharkand",India,none,Non-Coastal,Domestic,24.714,86.9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Banka,Siriya,Banka Thermal Power Plant,JAS Infrastructure & Power Limited,Private,Permitted,3,660.0,2021.0,Super-Critical,"Mahuagarhi Coal Block, Rajmahal coal fields, Jharkand",India,none,Non-Coastal,Domestic,24.714,86.9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Banka,Siriya,Banka Thermal Power Plant,JAS Infrastructure & Power Limited,Private,Permitted,4,660.0,2022.0,Super-Critical,"Mahuagarhi Coal Block, Rajmahal coal fields, Jharkand",India,none,Non-Coastal,Domestic,24.714,86.9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Begusarai,Barauni,Barauni Thermal Power Station,Bihar State Power Holding Company Limited (BSPHCL),State,Permitted,8,250.0,2016.0,Sub-Critical,Urma Paharitola Coal Block,India,none,Non-Coastal,Domestic,25.3913,86.0234,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,Bihar,Begusarai,Barauni,Barauni Thermal Power Station,Bihar State Power Holding Company Limited (BSPHCL),State,Permitted,9,250.0,2016.0,Sub-Critical,Urma Paharitola Coal Block,India,none,Non-Coastal,Domestic,25.3913,86.0234,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Eastern,Bihar,Bhagalpur,Kahalgaon,Kahalgaon Super Thermal Power Station,National Thermal Power Corporation (NTPC),Central,Operating,1,210.0,1992.0,Sub-Critical,West Bengal and imports,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,25.2369,87.2655,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,Bihar,Bhagalpur,Kahalgaon,Kahalgaon Super Thermal Power Station,National Thermal Power Corporation (NTPC),Central,Operating,2,210.0,1994.0,Sub-Critical,West Bengal and imports,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,25.2369,87.2655,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,Bihar,Bhagalpur,Kahalgaon,Kahalgaon Super Thermal Power Station,National Thermal Power Corporation (NTPC),Central,Operating,3,210.0,1995.0,Sub-Critical,West Bengal and imports,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,25.2369,87.2655,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,Bihar,Bhagalpur,Kahalgaon,Kahalgaon Super Thermal Power Station,National Thermal Power Corporation (NTPC),Central,Operating,4,210.0,1996.0,Sub-Critical,West Bengal and imports,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,25.2369,87.2655,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
Eastern,Bihar,Bhagalpur,Kahalgaon,Kahalgaon Super Thermal Power Station,National Thermal Power Corporation (NTPC),Central,Operating,5,500.0,2008.0,Sub-Critical,West Bengal and imports,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,25.2369,87.2655,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Bihar,Bhagalpur,Kahalgaon,Kahalgaon Super Thermal Power Station,National Thermal Power Corporation (NTPC),Central,Operating,6,500.0,2009.0,Sub-Critical,West Bengal and imports,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,25.2369,87.2655,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Bihar,Bhagalpur,Kahalgaon,Kahalgaon Super Thermal Power Station,National Thermal Power Corporation (NTPC),Central,Operating,7,500.0,2010.0,Sub-Critical,West Bengal and imports,Indonesia,"Haldia, Paradip",Non-Coastal,Blended,25.2369,87.2655,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Eastern,Bihar,Bhagalpur,Lakhisarai,Lakhisarai Thermal Power Station,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central/State,Planned,1,660.0,2020.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.1803,86.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Bhagalpur,Lakhisarai,Lakhisarai Thermal Power Station,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central/State,Planned,2,660.0,2022.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.1803,86.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Bhagalpur,Pirpainti,Nalanda Power Pirpainti Thermal Power Plant Stage-I,Calcutta Electric Supply Corporation Limited (CESC),Private,Planned,1,500.0,2020.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.3236,87.4281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Bhagalpur,Pirpainti,Nalanda Power Pirpainti Thermal Power Plant Stage-I,Calcutta Electric Supply Corporation Limited (CESC),Private,Planned,2,500.0,2020.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.3236,87.4281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Bhagalpur,Pirpainti,Nalanda Power Pirpainti Thermal Power Plant Stage-I,Calcutta Electric Supply Corporation Limited (CESC),Private,Planned,3,500.0,2021.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.3236,87.4281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Bhagalpur,Pirpainti,Nalanda Power Pirpainti Thermal Power Plant Stage-I,Calcutta Electric Supply Corporation Limited (CESC),Private,Planned,4,500.0,2021.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,25.3236,87.4281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Bhagalpur,Pirpainti,Pirpainti Thermal Power Station,Bihar State Power Holding Company Limited (BSPHCL); Pirpainti Bijlee Company Private Limited,State,Planned,1,660.0,2016.0,Super-Critical,other,India,none,Non-Coastal,Domestic,25.324,87.4276,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Bhagalpur,Pirpainti,Pirpainti Thermal Power Station,Bihar State Power Holding Company Limited (BSPHCL); Pirpainti Bijlee Company Private Limited,State,Planned,2,660.0,2017.0,Super-Critical,other,India,none,Non-Coastal,Domestic,25.324,87.4276,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Buxar,Chausa,Buxar Thermal Power Station,Bihar State Power Holding Company Limited (BSPHCL),State,Planned,1,660.0,2021.0,Super-Critical,Birbhum District of West Bengal State,India,none,Non-Coastal,Domestic,25.509199,83.892355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Buxar,Chausa,Buxar Thermal Power Station,Bihar State Power Holding Company Limited (BSPHCL),State,Planned,2,660.0,2022.0,Super-Critical,Birbhum District of West Bengal State,India,none,Non-Coastal,Domestic,25.509199,83.892355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Muzaffarpur,Kanti,Muzaffarpur Power Station,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central/State,Operating,1,110.0,2013.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,26.1947,85.3033,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Eastern,Bihar,Muzaffarpur,Kanti,Muzaffarpur Power Station,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central/State,Operating,2,110.0,2014.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,26.1947,85.3033,0.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
Eastern,Bihar,Muzaffarpur,Kanti,Muzaffarpur Power Station,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central/State,Construction,3,195.0,2015.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,26.1947,85.3033,0.0,0.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0
Eastern,Bihar,Muzaffarpur,Kanti,Muzaffarpur Power Station,National Thermal Power Corporation (NTPC); Bihar State Power Holding Company Limited (BSPHCL),Central/State,Construction,4,195.0,2016.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,26.1947,85.3033,0.0,0.0,0.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0
Eastern,Bihar,Patna,Barh,Barh I Power Station,National Thermal Power Corporation (NTPC),Central,Construction,1,660.0,2016.0,Super-Critical,"Amrapali, North Karanpura of Central coal fields Limited",India,none,Non-Coastal,Domestic,25.4693,85.7451,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Patna,Barh,Barh I Power Station,National Thermal Power Corporation (NTPC),Central,Construction,2,660.0,2017.0,Super-Critical,"Amrapali, North Karanpura of Central coal fields Limited",India,none,Non-Coastal,Domestic,25.4693,85.7451,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Patna,Barh,Barh I Power Station,National Thermal Power Corporation (NTPC),Central,Planned,3,660.0,2018.0,Super-Critical,"Amrapali, North Karanpura of Central coal fields Limited",India,none,Non-Coastal,Domestic,25.4693,85.7451,0.0,0.0,0.0,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Patna,Barh,Barh II Power Station,National Thermal Power Corporation (NTPC),Central,Operating,1,660.0,2013.0,Super-Critical,"Amrapali, North Karanpura of Central coal fields Limited",India,none,Non-Coastal,Domestic,25.4865,85.7451,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Eastern,Bihar,Patna,Barh,Barh II Power Station,National Thermal Power Corporation (NTPC),Central,Construction,2,660.0,2015.0,Super-Critical,"Amrapali, North Karanpura of Central coal fields Limited",India,none,Non-Coastal,Domestic,25.4865,85.7451,0.0,0.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Western,Chhattisgarh,Bastar,Nagarnar,Jagdalpur Steel captive power station,National Mineral Development Corporation (NMDC),Central,Pre-Permit Development,1,250.0,0.0,Sub-Critical,other,India,none,Non-Coastal,Domestic,19.093636,82.169192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Bilaspur,Belha,Bilha Thermal Power Project,Welspun Energy,Private,Planned,1,660.0,0.0,Super-Critical,other,India,none,Non-Coastal,other,21.961618,82.073298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Bilaspur,Belha,Bilha Thermal Power Project,Welspun Energy,Private,Planned,2,660.0,0.0,Super-Critical,other,India,none,Non-Coastal,other,21.961618,82.073298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western,Chhattisgarh,Bilaspur,Sipat,Sipat Super Thermal Power Station I,National Thermal Power Corporation (NTPC),Central,Operating,1,660.0,2011.0,Super-Critical,Dipka mine (South Eastern Coal Fields),India,none,Non-Coastal,Domestic,22.132162,82.292419,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Western,Chhattisgarh,Bilaspur,Sipat,Sipat Super Thermal Power Station I,National Thermal Power Corporation (NTPC),Central,Operating,2,660.0,2011.0,Super-Critical,Dipka mine (South Eastern Coal Fields),India,none,Non-Coastal,Domestic,22.132162,82.292419,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Western,Chhattisgarh,Bilaspur,Sipat,Sipat Super Thermal Power Station I,National Thermal Power Corporation (NTPC),Central,Operating,3,660.0,2012.0,Super-Critical,Dipka mine (South Eastern Coal Fields),India,none,Non-Coastal,Domestic,22.132162,82.292419,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
Western,Chhattisgarh,Bilaspur,Sipat,Sipat Super Thermal Power Station II,National Thermal Power Corporation (NTPC),Central,Operating,4,500.0,2007.0,Sub-Critical,Dipka mine (South Eastern Coal Fields),India,none,Non-Coastal,Domestic,22.132049,82.288139,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Western,Chhattisgarh,Bilaspur,Sipat,Sipat Super Thermal Power Station II,National Thermal Power Corporation (NTPC),Central,Operating,5,500.0,2008.0,Sub-Critical,Dipka mine (South Eastern Coal Fields),India,none,Non-Coastal,Domestic,22.132049,82.288139,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
Western,Chhattisgarh,Janjgir Champa,Akaltara,Akaltara Ultra Mega Power Project; KSK Mahanadi Power Project,Akaltara Power Limited (KSK Energy Ventures Limited),Private,Operating,1,600.0,2013.0,Sub-Critical,Morga-II coal block (Chhattisgarh); Gare Pelma Sector III coal block (Chhattisgarh),India,none,Non-Coastal,Domestic,21.9602956,82.4090642,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Janjgir Champa,Akaltara,Akaltara Ultra Mega Power Project; KSK Mahanadi Power Project,Akaltara Power Limited (KSK Energy Ventures Limited),Private,Operating,2,600.0,2014.0,Sub-Critical,Morga-II coal block (Chhattisgarh); Gare Pelma Sector III coal block (Chhattisgarh),India,none,Non-Coastal,Domestic,21.9602956,82.4090642,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Janjgir Champa,Akaltara,Akaltara Ultra Mega Power Project; KSK Mahanadi Power Project,Akaltara Power Limited (KSK Energy Ventures Limited),Private,Construction,3,600.0,2015.0,Sub-Critical,Morga-II coal block (Chhattisgarh); Gare Pelma Sector III coal block (Chhattisgarh),India,none,Non-Coastal,Domestic,21.9602956,82.4090642,0.0,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Janjgir Champa,Akaltara,Akaltara Ultra Mega Power Project; KSK Mahanadi Power Project,Akaltara Power Limited (KSK Energy Ventures Limited),Private,Construction,4,600.0,2015.0,Sub-Critical,Morga-II coal block (Chhattisgarh); Gare Pelma Sector III coal block (Chhattisgarh),India,none,Non-Coastal,Domestic,21.9602956,82.4090642,0.0,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Western,Chhattisgarh,Janjgir Champa,Akaltara,Akaltara Ultra Mega Power Project; KSK Mahanadi Power Project,Akaltara Power Limited (KSK Energy Ventures Limited),Private,Construction,5,600.0,2016.0,Sub-Critical,Morga-II coal block (Chhattisgarh); Gare Pelma Sector III coal block (Chhattisgarh),India,none,Non-Coastal,Domestic,21.9602956,82.4090642,0.0,0.0,0.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
